"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Proposed Method (ADVI)",1.6,98,"beta7",0,-0.152375787954,0.182368294685571,-0.510485525,0.207333025,-0.152375787954,0.152375787954,TRUE
"Proposed Method (ADVI)",1.6,98,"beta8",0,0.135306113075,0.155462916789255,-0.1591767,0.443977725,0.135306113075,0.135306113075,TRUE
"Proposed Method (ADVI)",1.6,98,"beta9",0,-0.0228040107684,0.186258951204263,-0.40758385,0.3287625,-0.0228040107684,0.0228040107684,TRUE
"Proposed Method (ADVI)",1.6,98,"beta10",0,-0.187397281897,0.149690438728121,-0.4787062,0.113849425,-0.187397281897,0.187397281897,TRUE
"Proposed Method (ADVI)",1.6,98,"beta11",0,-0.1111691586721,0.173541611753533,-0.44387735,0.232446225,-0.1111691586721,0.1111691586721,TRUE
"Proposed Method (ADVI)",1.6,98,"beta12",0,-0.037610348733,0.175693456526754,-0.38718305,0.315621225,-0.037610348733,0.037610348733,TRUE
"Proposed Method (ADVI)",1.6,98,"beta13",0,0.0360156391237,0.183316307726114,-0.317830025,0.413154825,0.0360156391237,0.0360156391237,TRUE
"Proposed Method (ADVI)",1.6,98,"beta14",0,-0.181589786711,0.176854454023469,-0.543034925,0.15543175,-0.181589786711,0.181589786711,TRUE
"Proposed Method (ADVI)",1.6,98,"beta15",0,-0.036716492523,0.15721125032268,-0.3455758,0.26955565,-0.036716492523,0.036716492523,TRUE
"Proposed Method (ADVI)",1.6,98,"beta16",0,0.160697101092,0.161638322965376,-0.148771125,0.477334625,0.160697101092,0.160697101092,TRUE
"Proposed Method (ADVI)",1.6,98,"beta17",0,-0.13998198530782,0.184029580390889,-0.484568625,0.232998525,-0.13998198530782,0.13998198530782,TRUE
"Proposed Method (ADVI)",1.6,98,"beta18",0,-0.11818648428,0.186141747293176,-0.48223835,0.2443517,-0.11818648428,0.11818648428,TRUE
"Proposed Method (ADVI)",1.6,98,"beta19",0,-0.039138379626,0.150947112623846,-0.3322462,0.2370259,-0.039138379626,0.039138379626,TRUE
"Proposed Method (ADVI)",1.6,98,"beta20",0,0.104719106781,0.157691419122465,-0.206138925,0.413545575,0.104719106781,0.104719106781,TRUE
"Proposed Method (ADVI)",1.6,98,"eta",1.6,2.13665249,0.355538337322723,1.526783,2.87872425,0.53665249,0.53665249,TRUE
"Naive Method (ADVI)",1.6,99,"beta1",1,0.43449213121929,0.399720158156352,-0.353736125,1.2060415,-0.56550786878071,0.56550786878071,TRUE
"Naive Method (ADVI)",1.6,99,"beta2",2,-0.253432429302,0.714224973928747,-1.6167125,1.128954,-2.253432429302,2.253432429302,FALSE
"Naive Method (ADVI)",1.6,99,"beta3",3,0.764176532398,0.659482333795112,-0.55519405,2.055613,-2.235823467602,2.235823467602,FALSE
"Naive Method (ADVI)",1.6,99,"beta4",-4,-1.9181532881,0.619596730425122,-3.13415175,-0.752975175,2.0818467119,2.0818467119,FALSE
"Naive Method (ADVI)",1.6,99,"beta5",-5,-2.0965519666,0.74050693615548,-3.5915695,-0.582910725,2.9034480334,2.9034480334,FALSE
"Naive Method (ADVI)",1.6,99,"beta6",0,-1.05153864356,0.613944896791233,-2.26365225,0.145838425,-1.05153864356,1.05153864356,TRUE
"Naive Method (ADVI)",1.6,99,"beta7",0,0.04878579567,0.395642753474882,-0.68310575,0.832113425,0.04878579567,0.04878579567,TRUE
"Naive Method (ADVI)",1.6,99,"beta8",0,0.0992816632561,0.393173475017408,-0.67302345,0.8653447,0.0992816632561,0.0992816632561,TRUE
"Naive Method (ADVI)",1.6,99,"beta9",0,0.557590592402,0.583477578764397,-0.561964925,1.65933625,0.557590592402,0.557590592402,TRUE
"Naive Method (ADVI)",1.6,99,"beta10",0,0.146690232387,0.461996875748497,-0.8157065,1.03683925,0.146690232387,0.146690232387,TRUE
"Naive Method (ADVI)",1.6,99,"beta11",0,-0.655956358808,0.594189145084663,-1.82614525,0.48769685,-0.655956358808,0.655956358808,TRUE
"Naive Method (ADVI)",1.6,99,"beta12",0,0.29773450163,0.45958895173741,-0.63015805,1.1669775,0.29773450163,0.29773450163,TRUE
"Naive Method (ADVI)",1.6,99,"beta13",0,0.1457296946525,0.410216686884768,-0.64325225,0.9558746,0.1457296946525,0.1457296946525,TRUE
"Naive Method (ADVI)",1.6,99,"beta14",0,1.12369214514,0.716970793504372,-0.283842925,2.54844175,1.12369214514,1.12369214514,TRUE
"Naive Method (ADVI)",1.6,99,"beta15",0,0.88192892464,0.658544681614048,-0.374924275,2.18071125,0.88192892464,0.88192892464,TRUE
"Naive Method (ADVI)",1.6,99,"beta16",0,0.325413480656,0.469780086195887,-0.60163085,1.22630675,0.325413480656,0.325413480656,TRUE
"Naive Method (ADVI)",1.6,99,"beta17",0,0.94533155546,0.665826938448182,-0.388194975,2.20360775,0.94533155546,0.94533155546,TRUE
"Naive Method (ADVI)",1.6,99,"beta18",0,0.08851456709,0.415481698521821,-0.7064421,0.89473835,0.08851456709,0.08851456709,TRUE
"Naive Method (ADVI)",1.6,99,"beta19",0,0.784751997704,0.640923452797553,-0.3816079,2.06614675,0.784751997704,0.784751997704,TRUE
"Naive Method (ADVI)",1.6,99,"beta20",0,0.710721041535,0.546962526235254,-0.35687735,1.8022375,0.710721041535,0.710721041535,TRUE
"Proposed Method (ADVI)",1.6,99,"beta1",1,1.166309016,0.170919171792623,0.8517028,1.52521825,0.166309016,0.166309016,TRUE
"Proposed Method (ADVI)",1.6,99,"beta2",2,2.40192833,0.240561048794913,1.92152025,2.88762025,0.40192833,0.40192833,TRUE
"Proposed Method (ADVI)",1.6,99,"beta3",3,3.64539547,0.334437760999803,3.00066975,4.3472905,0.64539547,0.64539547,FALSE
"Proposed Method (ADVI)",1.6,99,"beta4",-4,-4.42040033,0.398088501903709,-5.21547825,-3.6282015,-0.42040033,0.42040033,TRUE
"Proposed Method (ADVI)",1.6,99,"beta5",-5,-5.70721081,0.492641800243941,-6.63806675,-4.74010525,-0.70721081,0.70721081,TRUE
"Proposed Method (ADVI)",1.6,99,"beta6",0,-0.113975075325,0.165531411141615,-0.45026175,0.187398525,-0.113975075325,0.113975075325,TRUE
"Proposed Method (ADVI)",1.6,99,"beta7",0,-0.1750182100704,0.18805678243423,-0.5414874,0.193117675,-0.1750182100704,0.1750182100704,TRUE
"Proposed Method (ADVI)",1.6,99,"beta8",0,0.0280606368426,0.153776023085603,-0.26260845,0.317192775,0.0280606368426,0.0280606368426,TRUE
"Proposed Method (ADVI)",1.6,99,"beta9",0,-0.083511523208,0.195027052618422,-0.4850824,0.3050157,-0.083511523208,0.083511523208,TRUE
"Proposed Method (ADVI)",1.6,99,"beta10",0,0.059831269573,0.168968193936815,-0.269384775,0.399750375,0.059831269573,0.059831269573,TRUE
"Proposed Method (ADVI)",1.6,99,"beta11",0,-0.052283005171,0.158617961925957,-0.353545825,0.260437125,-0.052283005171,0.052283005171,TRUE
"Proposed Method (ADVI)",1.6,99,"beta12",0,-0.06880043569,0.171339085938203,-0.408500875,0.27318,-0.06880043569,0.06880043569,TRUE
"Proposed Method (ADVI)",1.6,99,"beta13",0,0.058071876343,0.182306489501967,-0.270882375,0.424464575,0.058071876343,0.058071876343,TRUE
"Proposed Method (ADVI)",1.6,99,"beta14",0,-0.0494867304072,0.168567426743039,-0.374875375,0.2671449,-0.0494867304072,0.0494867304072,TRUE
"Proposed Method (ADVI)",1.6,99,"beta15",0,0.0386514592336,0.159049894622807,-0.2774755,0.34932145,0.0386514592336,0.0386514592336,TRUE
"Proposed Method (ADVI)",1.6,99,"beta16",0,-0.170676380812,0.151375791184555,-0.452457075,0.133841325,-0.170676380812,0.170676380812,TRUE
"Proposed Method (ADVI)",1.6,99,"beta17",0,-0.043150637171,0.180361386124333,-0.38283485,0.32339875,-0.043150637171,0.043150637171,TRUE
"Proposed Method (ADVI)",1.6,99,"beta18",0,0.05374723279,0.16894764961868,-0.268392025,0.373375625,0.05374723279,0.05374723279,TRUE
"Proposed Method (ADVI)",1.6,99,"beta19",0,-0.267116294653,0.167530401490482,-0.6099375,0.0555024625,-0.267116294653,0.267116294653,TRUE
"Proposed Method (ADVI)",1.6,99,"beta20",0,0.162715159908,0.159627711811267,-0.1428614,0.46609875,0.162715159908,0.162715159908,TRUE
"Proposed Method (ADVI)",1.6,99,"eta",1.6,1.84147469,0.34963302107332,1.22524925,2.591359,0.24147469,0.24147469,TRUE
"Naive Method (ADVI)",1.6,100,"beta1",1,0.629731850302,0.411327059837124,-0.1813848,1.42368425,-0.370268149698,0.370268149698,TRUE
"Naive Method (ADVI)",1.6,100,"beta2",2,-0.225179878948,0.761874561330927,-1.673787,1.24893975,-2.225179878948,2.225179878948,FALSE
"Naive Method (ADVI)",1.6,100,"beta3",3,0.731922335191,0.656361868167451,-0.57317475,2.01988275,-2.268077664809,2.268077664809,FALSE
"Naive Method (ADVI)",1.6,100,"beta4",-4,-1.8717503134,0.597438293947839,-3.035565,-0.745928175,2.1282496866,2.1282496866,FALSE
"Naive Method (ADVI)",1.6,100,"beta5",-5,-2.0938134859,0.740166197700385,-3.5805215,-0.59069035,2.9061865141,2.9061865141,FALSE
"Naive Method (ADVI)",1.6,100,"beta6",0,-1.04790879618,0.62627198964019,-2.28261125,0.183042675,-1.04790879618,1.04790879618,TRUE
"Naive Method (ADVI)",1.6,100,"beta7",0,0.085374112432,0.410096391692576,-0.70696465,0.897831575,0.085374112432,0.085374112432,TRUE
"Naive Method (ADVI)",1.6,100,"beta8",0,-0.01582667551,0.409909060819069,-0.8368458,0.8012604,-0.01582667551,0.01582667551,TRUE
"Naive Method (ADVI)",1.6,100,"beta9",0,0.57347100666,0.574458138202856,-0.520717925,1.6723635,0.57347100666,0.57347100666,TRUE
"Naive Method (ADVI)",1.6,100,"beta10",0,-0.15490533033,0.407448945127026,-0.991032225,0.62078795,-0.15490533033,0.15490533033,TRUE
"Naive Method (ADVI)",1.6,100,"beta11",0,-0.609251082013,0.599111635886937,-1.7800735,0.52146115,-0.609251082013,0.609251082013,TRUE
"Naive Method (ADVI)",1.6,100,"beta12",0,0.280814118525,0.471161810666983,-0.706903325,1.16259625,0.280814118525,0.280814118525,TRUE
"Naive Method (ADVI)",1.6,100,"beta13",0,0.09413531227,0.42027960966541,-0.690502975,0.910317425,0.09413531227,0.09413531227,TRUE
"Naive Method (ADVI)",1.6,100,"beta14",0,1.162420920458,0.705928623852733,-0.208599175,2.56258075,1.162420920458,1.162420920458,TRUE
"Naive Method (ADVI)",1.6,100,"beta15",0,0.86858384239,0.637145149576854,-0.345797125,2.11568325,0.86858384239,0.86858384239,TRUE
"Naive Method (ADVI)",1.6,100,"beta16",0,0.308028502184,0.480390630041189,-0.647459575,1.2153785,0.308028502184,0.308028502184,TRUE
"Naive Method (ADVI)",1.6,100,"beta17",0,0.951382593066,0.654765518729343,-0.402430125,2.189198,0.951382593066,0.951382593066,TRUE
"Naive Method (ADVI)",1.6,100,"beta18",0,0.07374343498721,0.408473144840688,-0.709026275,0.84907145,0.07374343498721,0.07374343498721,TRUE
"Naive Method (ADVI)",1.6,100,"beta19",0,0.854132634628,0.586209976031343,-0.2060987,2.0497415,0.854132634628,0.854132634628,TRUE
"Naive Method (ADVI)",1.6,100,"beta20",0,0.71853404601,0.554371393753573,-0.33208725,1.827187,0.71853404601,0.71853404601,TRUE
"Proposed Method (ADVI)",1.6,100,"beta1",1,0.902587325,0.179859021293735,0.57152625,1.28027125,-0.097412675,0.097412675,TRUE
"Proposed Method (ADVI)",1.6,100,"beta2",2,2.50051894,0.248159620684378,2.01494575,2.9971535,0.50051894,0.50051894,FALSE
"Proposed Method (ADVI)",1.6,100,"beta3",3,3.47600882,0.333140502491378,2.800156,4.13480075,0.47600882,0.47600882,TRUE
"Proposed Method (ADVI)",1.6,100,"beta4",-4,-4.69348122,0.431568167483071,-5.53768775,-3.81858925,-0.69348122,0.69348122,TRUE
"Proposed Method (ADVI)",1.6,100,"beta5",-5,-5.82913206,0.520239844683731,-6.8283725,-4.7947755,-0.82913206,0.82913206,TRUE
"Proposed Method (ADVI)",1.6,100,"beta6",0,-0.0837591860949,0.18097528903689,-0.45253,0.255433125,-0.0837591860949,0.0837591860949,TRUE
"Proposed Method (ADVI)",1.6,100,"beta7",0,0.3598474436299,0.189698607113541,-0.0303902375,0.724924575,0.3598474436299,0.3598474436299,TRUE
"Proposed Method (ADVI)",1.6,100,"beta8",0,-0.11854868816,0.169671619317768,-0.4478622,0.2172402,-0.11854868816,0.11854868816,TRUE
"Proposed Method (ADVI)",1.6,100,"beta9",0,0.214249435264,0.184886974987489,-0.15450405,0.5741791,0.214249435264,0.214249435264,TRUE
"Proposed Method (ADVI)",1.6,100,"beta10",0,-0.012142071124,0.150949183862913,-0.306672675,0.2968321,-0.012142071124,0.012142071124,TRUE
"Proposed Method (ADVI)",1.6,100,"beta11",0,-0.13386225407,0.167419302505953,-0.4555017,0.19939525,-0.13386225407,0.13386225407,TRUE
"Proposed Method (ADVI)",1.6,100,"beta12",0,0.048875447133,0.176965228397428,-0.30250935,0.3872628,0.048875447133,0.048875447133,TRUE
"Proposed Method (ADVI)",1.6,100,"beta13",0,-0.23878930919,0.173236993099065,-0.559165525,0.1131249,-0.23878930919,0.23878930919,TRUE
"Proposed Method (ADVI)",1.6,100,"beta14",0,-0.1117597310579,0.166583839218971,-0.4408431,0.208393,-0.1117597310579,0.1117597310579,TRUE
"Proposed Method (ADVI)",1.6,100,"beta15",0,0.050169685223,0.150104465268731,-0.247109075,0.33100935,0.050169685223,0.050169685223,TRUE
"Proposed Method (ADVI)",1.6,100,"beta16",0,-0.02094688492307,0.159106994792547,-0.323361625,0.283818,-0.02094688492307,0.02094688492307,TRUE
"Proposed Method (ADVI)",1.6,100,"beta17",0,-0.046933002589,0.190142865720685,-0.396118925,0.347185675,-0.046933002589,0.046933002589,TRUE
"Proposed Method (ADVI)",1.6,100,"beta18",0,0.08885180160488,0.18425099734618,-0.272636125,0.4488903,0.08885180160488,0.08885180160488,TRUE
"Proposed Method (ADVI)",1.6,100,"beta19",0,0.4256338497,0.164121793837035,0.0995738725,0.7462412,0.4256338497,0.4256338497,FALSE
"Proposed Method (ADVI)",1.6,100,"beta20",0,0.259795137085,0.175065621241469,-0.084069825,0.599096175,0.259795137085,0.259795137085,TRUE
"Proposed Method (ADVI)",1.6,100,"eta",1.6,1.65381601,0.345858849634926,1.0515745,2.41037125,0.05381601,0.05381601,TRUE
"Naive Method (ADVI)",1.6,101,"beta1",1,0.57869894058,0.41062325948448,-0.23102975,1.371294,-0.42130105942,0.42130105942,TRUE
"Naive Method (ADVI)",1.6,101,"beta2",2,-0.245265652396,0.712709062438372,-1.61359025,1.13475875,-2.245265652396,2.245265652396,FALSE
"Naive Method (ADVI)",1.6,101,"beta3",3,0.738143443927,0.625084465669675,-0.508795825,1.96339975,-2.261856556073,2.261856556073,FALSE
"Naive Method (ADVI)",1.6,101,"beta4",-4,-1.8154737663,0.608983753528523,-3.0017855,-0.66700035,2.1845262337,2.1845262337,FALSE
"Naive Method (ADVI)",1.6,101,"beta5",-5,-2.1115679397,0.761547715847883,-3.644505,-0.574559,2.8884320603,2.8884320603,FALSE
"Naive Method (ADVI)",1.6,101,"beta6",0,-1.04522086313,0.630915161964364,-2.29588225,0.18109045,-1.04522086313,1.04522086313,TRUE
"Naive Method (ADVI)",1.6,101,"beta7",0,-0.35717671203,0.408957593053749,-1.14235675,0.4448658,-0.35717671203,0.35717671203,TRUE
"Naive Method (ADVI)",1.6,101,"beta8",0,0.1714430892626,0.402294516176882,-0.646337,0.94562535,0.1714430892626,0.1714430892626,TRUE
"Naive Method (ADVI)",1.6,101,"beta9",0,0.55022130075,0.585980717750296,-0.57838995,1.63205575,0.55022130075,0.55022130075,TRUE
"Naive Method (ADVI)",1.6,101,"beta10",0,-0.124730152338,0.407301186812081,-0.9838149,0.66684555,-0.124730152338,0.124730152338,TRUE
"Naive Method (ADVI)",1.6,101,"beta11",0,-0.5644174675183,0.600527420916917,-1.73570175,0.57426155,-0.5644174675183,0.5644174675183,TRUE
"Naive Method (ADVI)",1.6,101,"beta12",0,0.51213757065,0.426534526860134,-0.37326615,1.3242225,0.51213757065,0.51213757065,TRUE
"Naive Method (ADVI)",1.6,101,"beta13",0,0.087024116263,0.407972882301752,-0.7224925,0.89608375,0.087024116263,0.087024116263,TRUE
"Naive Method (ADVI)",1.6,101,"beta14",0,1.140589545771,0.702134175068355,-0.23781145,2.5335255,1.140589545771,1.140589545771,TRUE
"Naive Method (ADVI)",1.6,101,"beta15",0,0.84747289566,0.658470232723737,-0.409802925,2.11515375,0.84747289566,0.84747289566,TRUE
"Naive Method (ADVI)",1.6,101,"beta16",0,0.47004299922,0.434463897279892,-0.396627675,1.31098475,0.47004299922,0.47004299922,TRUE
"Naive Method (ADVI)",1.6,101,"beta17",0,0.95246622609,0.663053006836747,-0.398461175,2.203437,0.95246622609,0.95246622609,TRUE
"Naive Method (ADVI)",1.6,101,"beta18",0,0.19728513076,0.428642346560288,-0.598682425,1.031802,0.19728513076,0.19728513076,TRUE
"Naive Method (ADVI)",1.6,101,"beta19",0,0.87511538024,0.56678521812377,-0.1428266,2.011713,0.87511538024,0.87511538024,TRUE
"Naive Method (ADVI)",1.6,101,"beta20",0,0.744065034428,0.530268768425431,-0.314957975,1.82708825,0.744065034428,0.744065034428,TRUE
"Proposed Method (ADVI)",1.6,101,"beta1",1,1.172003524,0.188116294830666,0.825540075,1.56780425,0.172003524,0.172003524,TRUE
"Proposed Method (ADVI)",1.6,101,"beta2",2,2.15528963,0.230343824897981,1.693768,2.6146585,0.15528963,0.15528963,TRUE
"Proposed Method (ADVI)",1.6,101,"beta3",3,3.1687532,0.29873845132232,2.5816565,3.78018675,0.1687532,0.1687532,TRUE
"Proposed Method (ADVI)",1.6,101,"beta4",-4,-4.24484911,0.384025470459017,-5.00708125,-3.4670415,-0.24484911,0.24484911,TRUE
"Proposed Method (ADVI)",1.6,101,"beta5",-5,-5.82765082,0.510486646168579,-6.7995195,-4.8213645,-0.82765082,0.82765082,TRUE
"Proposed Method (ADVI)",1.6,101,"beta6",0,0.036206946601,0.174612009348293,-0.311448275,0.361516325,0.036206946601,0.036206946601,TRUE
"Proposed Method (ADVI)",1.6,101,"beta7",0,-0.146901407408,0.184584706849763,-0.5047958,0.196935475,-0.146901407408,0.146901407408,TRUE
"Proposed Method (ADVI)",1.6,101,"beta8",0,0.0434873196734,0.169615876604755,-0.28121785,0.382286925,0.0434873196734,0.0434873196734,TRUE
"Proposed Method (ADVI)",1.6,101,"beta9",0,0.1423326310066,0.182986166279166,-0.217970575,0.5019271,0.1423326310066,0.1423326310066,TRUE
"Proposed Method (ADVI)",1.6,101,"beta10",0,-0.11483692365,0.159169990581685,-0.425115475,0.2191995,-0.11483692365,0.11483692365,TRUE
"Proposed Method (ADVI)",1.6,101,"beta11",0,0.13766545504,0.185653395435529,-0.228073225,0.50870775,0.13766545504,0.13766545504,TRUE
"Proposed Method (ADVI)",1.6,101,"beta12",0,0.442048271784,0.184290229063493,0.06431835,0.81024365,0.442048271784,0.442048271784,FALSE
"Proposed Method (ADVI)",1.6,101,"beta13",0,0.060005006776,0.169092388449311,-0.26004575,0.397270075,0.060005006776,0.060005006776,TRUE
"Proposed Method (ADVI)",1.6,101,"beta14",0,0.0698525839921,0.168127940522904,-0.259465325,0.389802775,0.0698525839921,0.0698525839921,TRUE
"Proposed Method (ADVI)",1.6,101,"beta15",0,-0.158587993991,0.175243566782695,-0.512975075,0.18542625,-0.158587993991,0.158587993991,TRUE
"Proposed Method (ADVI)",1.6,101,"beta16",0,-0.12950727819,0.162297068301655,-0.428210075,0.2003819,-0.12950727819,0.12950727819,TRUE
"Proposed Method (ADVI)",1.6,101,"beta17",0,0.096156057341,0.201635219987992,-0.275640725,0.506232,0.096156057341,0.096156057341,TRUE
"Proposed Method (ADVI)",1.6,101,"beta18",0,0.32173000179,0.210129858669327,-0.08606959,0.7335866,0.32173000179,0.32173000179,TRUE
"Proposed Method (ADVI)",1.6,101,"beta19",0,-0.093012262997,0.163412025436545,-0.433160025,0.2163127,-0.093012262997,0.093012262997,TRUE
"Proposed Method (ADVI)",1.6,101,"beta20",0,-0.044344344937,0.17082984169514,-0.392398775,0.287004625,-0.044344344937,0.044344344937,TRUE
"Proposed Method (ADVI)",1.6,101,"eta",1.6,2.28259698,0.351305944037096,1.66992275,3.00582,0.68259698,0.68259698,FALSE
"Naive Method (ADVI)",1.6,102,"beta1",1,0.792651119204,0.419743184249726,-0.0350610875,1.602856,-0.207348880796,0.207348880796,TRUE
"Naive Method (ADVI)",1.6,102,"beta2",2,-0.245810142231,0.725815404587335,-1.62236225,1.1581155,-2.245810142231,2.245810142231,FALSE
"Naive Method (ADVI)",1.6,102,"beta3",3,0.74563491251,0.643786605736453,-0.536136025,2.00704725,-2.25436508749,2.25436508749,FALSE
"Naive Method (ADVI)",1.6,102,"beta4",-4,-1.8995638633,0.60937064956671,-3.0815645,-0.746829975,2.1004361367,2.1004361367,FALSE
"Naive Method (ADVI)",1.6,102,"beta5",-5,-2.0914041867,0.735872238508912,-3.55884275,-0.602247625,2.9085958133,2.9085958133,FALSE
"Naive Method (ADVI)",1.6,102,"beta6",0,-1.10416739573,0.565372805249299,-2.22651425,0.00884207249999993,-1.10416739573,1.10416739573,TRUE
"Naive Method (ADVI)",1.6,102,"beta7",0,0.077927081911,0.3897590455634,-0.63950465,0.8660836,0.077927081911,0.077927081911,TRUE
"Naive Method (ADVI)",1.6,102,"beta8",0,-0.06027424926,0.42348607288109,-0.923821225,0.756807175,-0.06027424926,0.06027424926,TRUE
"Naive Method (ADVI)",1.6,102,"beta9",0,0.563857788514,0.57641009354585,-0.531589825,1.656243,0.563857788514,0.563857788514,TRUE
"Naive Method (ADVI)",1.6,102,"beta10",0,-0.482728526316,0.395156419176411,-1.31983825,0.277862225,-0.482728526316,0.482728526316,TRUE
"Naive Method (ADVI)",1.6,102,"beta11",0,-0.70366560816,0.592916384177552,-1.855771,0.4272865,-0.70366560816,0.70366560816,TRUE
"Naive Method (ADVI)",1.6,102,"beta12",0,0.284927832201,0.462440591765018,-0.633787575,1.15449525,0.284927832201,0.284927832201,TRUE
"Naive Method (ADVI)",1.6,102,"beta13",0,0.2825685480949,0.419122226117099,-0.5796523,1.087903,0.2825685480949,0.2825685480949,TRUE
"Naive Method (ADVI)",1.6,102,"beta14",0,1.16594682264,0.701679324724834,-0.203054325,2.55686375,1.16594682264,1.16594682264,TRUE
"Naive Method (ADVI)",1.6,102,"beta15",0,0.82464702782,0.679677859213358,-0.5037342,2.169616,0.82464702782,0.82464702782,TRUE
"Naive Method (ADVI)",1.6,102,"beta16",0,0.37767530258,0.462349893563023,-0.534137675,1.23021175,0.37767530258,0.37767530258,TRUE
"Naive Method (ADVI)",1.6,102,"beta17",0,0.968830407725,0.637717381966831,-0.3001301,2.1770185,0.968830407725,0.968830407725,TRUE
"Naive Method (ADVI)",1.6,102,"beta18",0,-0.009796509134,0.388605864355431,-0.74888545,0.726747449999999,-0.009796509134,0.009796509134,TRUE
"Naive Method (ADVI)",1.6,102,"beta19",0,0.82078264315,0.602433011150703,-0.265585675,2.02763675,0.82078264315,0.82078264315,TRUE
